"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"84007","3.84836964","7.9E-7","0.2598503","0.0","2","7","false","Q969E4","77.0","2","0","0","0.71516304","false","0","Q969E4","3650","0.51351351"
"84046","3.63686211","7.84E-6","0.27496231","0.0","5","7","false","Q9UBQ5","52.6","5","0","0","0.73631379","false","0","Q9UBQ5","20678","0.2064"
"84061","3.66391285","2.65E-5","0.27293226","0.04761905","7","7","false","Q9Y5K3","41.85714286","7","0","0","0.73360871","false","0","Q9Y5K3","76258","0.15070644"
"84067","4.03238778","7.5E-7","0.24799202","0.0","3","7","false","P25189","18.0","3","0","0","0.69676122","false","0","P25189","2894","0.33333333"
"84080","3.92564702","2.77E-6","0.25473508","0.0","4","7","false","Q9NQ25","18.25","4","0","0","0.7074353","false","0","Q9NQ25","8586","0.25"
"84085","3.78863869","2.36E-6","0.26394705","0.0","4","7","false","P09629","33.0","4","0","0","0.72113613","false","0","P09629","7858","0.2519685"
"84087","4.11280889","0.0","0.24314283","0.0","1","7","false","P10523","32.0","1","0","0","0.68871911","false","0","P10523","0","0.0"
"84089","4.11280889","0.0","0.24314283","0.0","1","7","false","P29728","32.0","1","0","0","0.68871911","false","0","P29728","0","0.0"
"84097","3.92469659","2.33E-6","0.25479677","0.0","3","7","false","Q86TA1","34.33333333","3","0","0","0.70753034","false","0","Q86TA1","4684","0.33333333"
"84166","3.91862845","0.0","0.25519133","0.0","1","7","false","Q9UKM7","59.0","1","0","0","0.70813715","false","0","Q9UKM7","0","0.0"
"84201","3.97616611","3.36E-6","0.25149855","0.33333333","3","7","false","P00439","30.66666667","3","0","0","0.70238339","false","0","P00439","8836","0.34082397"
"84205","3.86525808","2.67E-6","0.25871494","0.0","3","7","false","Q9UNS1","43.33333333","3","0","0","0.71347419","false","0","Q9UNS1","7728","0.33866667"
"84212","3.88989618","1.06E-6","0.25707627","0.0","2","7","false","Q6PUV4","69.0","2","0","0","0.71101038","false","0","Q6PUV4","3464","0.5112782"
"84215","4.00811522","0.0","0.24949383","0.0","1","7","false","P22033","81.0","1","0","0","0.69918848","false","0","P22033","0","0.0"
"84217","3.56411756","8.41E-6","0.28057436","0.2","5","7","false","Q9UL68","93.0","5","0","0","0.74358824","false","0","Q9UL68","29152","0.22807882"
"84224","4.00811522","0.0","0.24949383","0.0","1","7","false","Q96GW7","81.0","1","0","0","0.69918848","false","0","Q96GW7","0","0.0"
"84226","4.00811522","0.0","0.24949383","0.0","1","7","false","Q9NZR2","81.0","1","0","0","0.69918848","false","0","Q9NZR2","0","0.0"
"84228","4.00811522","0.0","0.24949383","0.0","1","7","false","Q9P2D6","81.0","1","0","0","0.69918848","false","0","Q9P2D6","0","0.0"
"84231","4.00475216","4.27E-6","0.24970334","0.0","2","7","false","Q9Y2Y9","42.5","2","0","0","0.69952478","false","0","Q9Y2Y9","10730","0.5"
"84235","3.94363211","7.0E-7","0.25357335","0.0","2","7","false","Q96N38","65.0","2","0","0","0.70563679","false","0","Q96N38","3494","0.52892562"
"84237","4.00811522","0.0","0.24949383","0.0","1","7","false","Q9Y2E4","81.0","1","0","0","0.69918848","false","0","Q9Y2E4","0","0.0"
"84239","3.87315397","4.91E-6","0.25818752","0.0","2","7","false","Q53LP3","90.5","2","0","0","0.7126846","false","0","Q53LP3","10214","0.5"
"84241","4.00811522","0.0","0.24949383","0.0","1","7","false","O14628","81.0","1","0","0","0.69918848","false","0","O14628","0","0.0"
"84264","4.10016084","1.43E-6","0.24389287","0.0","3","8","false","Q9BQS6","15.33333333","3","0","0","0.68998392","false","0","Q9BQS6","3422","0.33333333"
"84268","4.1801433","1.5677E-4","0.23922625","0.0","4","8","false","Q7L523","9.75","4","0","0","0.68198567","false","0","Q7L523","493786","0.25"
"84270","4.20646293","0.0","0.23772942","0.0","1","8","false","Q99424","30.0","1","0","0","0.67935371","false","0","Q99424","0","0.0"
"84301","4.0513964","1.631E-5","0.24682848","0.0","2","7","false","Q99607","17.0","2","0","0","0.69486036","false","0","Q99607","31444","0.5"
"84305","3.95818102","2.19E-6","0.2526413","0.0","2","7","false","Q6SJ93","38.0","2","0","0","0.7041819","false","0","Q6SJ93","4094","0.5"
"84347","3.80399181","4.37E-5","0.26288174","0.0","4","7","false","Q9HCE6","29.5","4","0","0","0.71960082","false","0","Q9HCE6","98508","0.25"
"84353","4.03238778","2.61E-6","0.24799202","0.16666667","4","8","false","Q9NRF9","10.75","4","0","0","0.69676122","false","0","Q9NRF9","6552","0.27702703"
"84372","4.43215382","0.0","0.22562394","0.0","1","8","false","O75712","12.0","1","0","0","0.65678462","false","0","O75712","0","0.0"
"84386","4.20039479","2.9E-7","0.23807286","0.0","2","8","false","Q16739","16.5","2","0","0","0.67996052","false","0","Q16739","1112","0.55357143"
"84418","4.01403714","7.0E-7","0.24912575","0.0","2","7","false","P08590","20.5","2","0","0","0.69859629","false","0","P08590","2600","0.51315789"
"84433","4.4985378","0.0","0.22229445","0.0","1","8","false","Q9NVR7","5.0","1","0","0","0.65014622","false","0","Q9NVR7","0","0.0"
"84456","3.93098406","0.0","0.25438923","0.0","1","7","false","R4GMX3","71.0","1","0","0","0.70690159","false","0","R4GMX3","0","0.0"
"84460","4.61836526","0.0","0.21652683","0.0","1","8","false","Q8TB69","4.0","1","0","0","0.63816347","false","0","Q8TB69","0","0.0"
"84494","3.92411171","2.9434E-4","0.25483474","0.0","7","7","false","O75051","8.71428571","7","0","0","0.70758883","false","0","O75051","749748","0.1512605"
"84496","3.86635473","2.81E-6","0.25864156","0.0","6","7","false","O75351","18.33333333","6","0","0","0.71336453","false","0","O75351","11604","0.20155039"
"84499","3.81320368","2.398E-5","0.26224668","0.0","8","7","false","Q96HU1","13.75","8","0","0","0.71867963","false","0","Q96HU1","64066","0.14488636"
"84501","3.83323585","7.06E-6","0.2608762","0.42857143","7","7","false","Q96CF2","16.57142857","7","0","0","0.71667641","false","0","Q96CF2","26240","0.18883415"
"84534","3.95635327","4.5E-7","0.25275802","0.0","3","7","false","Q7RTT3","22.0","3","0","0","0.70436467","false","0","Q7RTT3","1540","0.33333333"
"84559","3.92659746","8.0E-7","0.25467342","0.0","3","7","false","Q9NPC7","21.33333333","3","0","0","0.70734025","false","0","Q9NPC7","2390","0.33333333"
"84612","3.83272408","8.55E-6","0.26091103","0.21428571","8","7","false","Q9UN37","22.25","8","0","0","0.71672759","false","0","Q9UN37","21660","0.16666667"
"84633","3.75727446","5.55E-6","0.26615037","0.0","3","7","false","P14550","114.33333333","3","0","0","0.72427255","false","0","P14550","16504","0.38680319"
"84637","4.24535751","0.0","0.23555142","0.0","1","7","false","Q7L1W4","22.0","1","0","0","0.67546425","false","0","Q7L1W4","0","0.0"
"84655","4.05943851","5.591E-5","0.24633949","0.1","5","7","false","Q8TB72","14.6","5","0","0","0.69405615","false","0","Q8TB72","220698","0.21538462"
"84667","4.22444802","0.0","0.23671732","0.0","1","8","false","Q52M93","21.0","1","0","0","0.6775552","false","0","Q52M93","0","0.0"
"84672","4.32877614","0.0","0.23101218","0.0","1","8","false","Q3SYG4","11.0","1","0","0","0.66712239","false","0","Q3SYG4","0","0.0"
"84681","4.31210703","0.0","0.23190519","0.0","1","8","false","Q8N336","6.0","1","0","0","0.6687893","false","0","Q8N336","0","0.0"
"84701","4.40532242","0.0","0.22699814","0.0","1","8","false","Q99755","11.0","1","0","0","0.65946776","false","0","Q99755","0","0.0"
"84718","3.91190232","3.9E-7","0.2556301","0.0","2","7","false","Q6PGN9","28.5","2","0","0","0.70880977","false","0","Q6PGN9","1652","0.5"
"84734","4.15038748","0.0","0.24094136","0.0","1","8","false","Q9H972","35.0","1","0","0","0.68496125","false","0","Q9H972","0","0.0"
"84745","4.19527709","0.0","0.23836328","0.0","1","7","false","Q9UN88","23.0","1","0","0","0.68047229","false","0","Q9UN88","0","0.0"
"84823","3.7069747","1.844E-5","0.26976175","0.0","9","7","false","P15153","27.44444444","9","0","0","0.72930253","false","0","P15153","48990","0.12020202"
"84830","3.88536336","0.0","0.25737619","0.0","1","7","false","P08473","125.0","1","0","0","0.71146366","false","0","P08473","0","0.0"
"84837","3.78856558","2.11E-6","0.26395214","0.0","3","7","false","P39019","53.33333333","3","0","0","0.72114344","false","0","P39019","5448","0.33547009"
"84850","3.71377394","1.539E-5","0.26926787","0.1","5","7","false","P45880","52.4","5","0","0","0.72862261","false","0","P45880","38666","0.21404959"
"84855","3.79456061","8.5E-7","0.26353512","0.33333333","3","7","false","Q9Y277","56.33333333","3","0","0","0.72054394","false","0","Q9Y277","3018","0.35897436"
"84870","4.87651703","0.0","0.20506439","0.0","1","8","false","Q9H6R6","6.0","1","0","0","0.6123483","false","0","Q9H6R6","0","0.0"
"84897","3.95203977","8.0E-7","0.25303389","0.0","3","7","false","Q9H334","30.0","3","0","0","0.70479602","false","0","Q9H334","2174","0.33333333"
"84904","4.2127504","5.1E-7","0.23737461","0.0","2","8","false","Q8IUQ0","26.5","2","0","0","0.67872496","false","0","Q8IUQ0","1592","0.51"
"84906","4.258298","0.0","0.23483561","0.0","1","8","false","Q9HAT1","43.0","1","0","0","0.6741702","false","0","Q9HAT1","0","0.0"
"84911","3.99210411","6.88E-6","0.25049447","0.0","4","7","false","O75829","20.75","4","0","0","0.70078959","false","0","O75829","18350","0.28623188"
"84916","4.59921041","0.0","0.21742863","0.0","1","8","false","Q8NDV1","23.0","1","0","0","0.64007896","false","0","Q8NDV1","0","0.0"
"84918","4.59921041","0.0","0.21742863","0.0","1","8","false","Q8NET6","23.0","1","0","0","0.64007896","false","0","Q8NET6","0","0.0"
"84929","4.83352829","0.0","0.20688821","0.0","1","8","false","O00602","9.0","1","0","0","0.61664717","false","0","O00602","0","0.0"
"84931","3.90568797","1.6061E-4","0.25603684","0.07142857","8","7","false","P98066","14.125","8","0","0","0.7094312","false","0","P98066","376000","0.13625"
"84933","4.83352829","0.0","0.20688821","0.0","1","8","false","O75636","9.0","1","0","0","0.61664717","false","0","O75636","0","0.0"
"84963","4.28315543","0.0","0.23347273","0.0","1","8","false","P01574","35.0","1","0","0","0.67168446","false","0","P01574","0","0.0"
"84969","4.27014183","0.0","0.23418426","1.0","2","8","false","Q9UBJ2","20.0","2","0","0","0.67298582","false","0","Q9UBJ2","0","0.54054054"
"84971","4.28315543","0.0","0.23347273","0.0","1","8","false","P56589","35.0","1","0","0","0.67168446","false","0","P56589","0","0.0"
"84973","3.99597894","1.42E-6","0.25025157","0.0","2","7","false","Q7Z412","35.0","2","0","0","0.70040211","false","0","Q7Z412","1776","0.5"
"84975","4.28315543","0.0","0.23347273","0.0","1","8","false","Q8N9F0","35.0","1","0","0","0.67168446","false","0","Q8N9F0","0","0.0"
"84977","4.28198567","2.034E-5","0.23353651","0.0","2","8","false","Q9NPF7","18.5","2","0","0","0.67180143","false","0","Q9NPF7","40072","0.5"
"84979","4.06843106","1.81E-6","0.245795","0.0","3","8","false","Q9P0R6","17.0","3","0","0","0.69315689","false","0","Q9P0R6","4432","0.33333333"
"84985","5.17721889","0.0","0.1931539","0.0","1","9","false","P48506","4.0","1","0","0","0.58227811","false","0","P48506","0","0.0"
"84993","4.11851148","1.5574E-4","0.24280617","0.0","4","7","false","P51671","16.25","4","0","0","0.68814885","false","0","P51671","330976","0.25"
"84995","4.44312034","1.15E-6","0.22506705","0.0","3","8","false","P01275","10.33333333","3","0","0","0.65568797","false","0","P01275","7896","0.49122807"
"84997","4.8031876","8.0E-8","0.20819507","0.0","2","8","false","P01286","14.0","2","0","0","0.61968124","false","0","P01286","488","0.72222222"
"85000","4.81956426","0.0","0.20748764","0.0","1","8","false","P02778","18.0","1","0","0","0.61804357","false","0","P02778","0","0.0"
"85004","4.04927621","1.573E-5","0.24695771","0.0","3","7","false","P18509","21.33333333","3","0","0","0.69507238","false","0","P18509","34478","0.3836478"
"85011","4.6663986","0.0","0.21429802","0.0","1","8","false","Q8IYB4","7.0","1","0","0","0.63336014","false","0","Q8IYB4","0","0.0"
"85013","3.86781693","2.1E-7","0.25854378","0.0","2","7","false","P46063","48.0","2","0","0","0.71321831","false","0","P46063","978","0.52808989"
"85038","3.96468782","5.6E-7","0.25222667","0.0","2","7","false","O60477","52.0","2","0","0","0.70353122","false","0","O60477","1774","0.5"
"85059","4.00467905","3.38E-6","0.2497079","0.0","3","7","false","Q00722","28.33333333","3","0","0","0.6995321","false","0","Q00722","9230","0.33744856"
"85061","4.06835795","0.0","0.24579941","0.0","1","7","false","Q2M1Z3","69.0","1","0","0","0.69316421","false","0","Q2M1Z3","0","0.0"
"85065","4.06338646","6.65E-6","0.24610015","0.0","2","7","false","Q9NQG7","35.5","2","0","0","0.69366135","false","0","Q9NQG7","13910","0.5"
"85069","3.99115368","6.4E-7","0.25055412","0.0","2","7","false","Q13009","38.5","2","0","0","0.70088463","false","0","Q13009","1724","0.5"
"85074","5.24579617","1.4622E-4","0.19062883","0.0","2","9","false","Q8NBI3","2.0","2","0","0","0.57542038","false","0","Q8NBI3","448668","0.5"
"85075","6.24572306","0.0","0.16010956","0.0","1","10","false","O00634","2.0","1","0","0","0.47542769","false","0","O00634","0","0.0"
"85077","4.2460155","2.9285E-4","0.23551492","0.0","3","8","false","O95631","11.0","3","0","0","0.67539845","false","0","O95631","898264","0.33333333"
"85086","4.31934493","0.0","0.23151659","0.0","1","7","false","P78380","13.0","1","0","0","0.66806551","false","0","P78380","0","0.0"
"85141","4.12479895","0.0","0.24243606","0.0","1","7","false","Q9BXT8","67.0","1","0","0","0.68752011","false","0","Q9BXT8","0","0.0"
"85154","4.24886679","2.2E-7","0.23535687","0.0","2","7","false","P19532","16.0","2","0","0","0.67511332","false","0","P19532","394","0.5"
"85176","4.40181313","0.0","0.22717911","0.0","1","8","false","Q96IC2","10.0","1","0","0","0.65981869","false","0","Q96IC2","0","0.0"
"85190","4.25427694","1.0E-8","0.23505757","0.0","2","8","false","Q96HP0","31.0","2","0","0","0.67457231","false","0","Q96HP0","124","0.75"
"85225","4.32533996","2.41E-6","0.2311957","0.0","2","7","false","Q86YB7","28.0","2","0","0","0.667466","false","0","Q86YB7","2452","0.5"
"85232","4.36920602","0.0","0.22887454","0.0","1","7","false","P38935","48.0","1","0","0","0.6630794","false","0","P38935","0","0.0"
"85234","4.36920602","0.0","0.22887454","0.0","1","7","false","P42898","48.0","1","0","0","0.6630794","false","0","P42898","0","0.0"
"85238","4.36920602","0.0","0.22887454","0.0","1","7","false","P83731","48.0","1","0","0","0.6630794","false","0","P83731","0","0.0"
"85242","4.3690598","1.4622E-4","0.2288822","0.0","2","7","false","Q8IU57","24.5","2","0","0","0.66309402","false","0","Q8IU57","356802","0.5"
"85247","4.36920602","0.0","0.22887454","0.0","1","7","false","Q9BV44","48.0","1","0","0","0.6630794","false","0","Q9BV44","0","0.0"
"85251","3.88221962","7.17E-6","0.2575846","0.0","5","7","false","Q96IJ6","28.8","5","0","0","0.71177804","false","0","Q96IJ6","23178","0.20144928"
"85253","4.22766486","1.85E-6","0.2365372","0.0","2","7","false","Q9H3H5","27.0","2","0","0","0.67723351","false","0","Q9H3H5","4072","0.5"
"85256","4.32256178","1.51E-6","0.23134429","0.0","2","7","false","Q96GC5","27.5","2","0","0","0.66774382","false","0","Q96GC5","1818","0.5"
"85271","4.28768826","0.0","0.23322591","0.0","1","8","false","Q3KQZ1","41.0","1","0","0","0.67123117","false","0","Q3KQZ1","0","0.0"
"85273","4.19271823","2.21E-6","0.23850875","0.0","3","8","false","Q8N0Z2","20.0","3","0","0","0.68072818","false","0","Q8N0Z2","5040","0.33333333"
"85281","4.28768826","0.0","0.23322591","0.0","1","8","false","O15247","41.0","1","0","0","0.67123117","false","0","O15247","0","0.0"
"85294","4.1837988","0.0","0.23901723","0.0","1","8","false","Q86TP1","22.0","1","0","0","0.68162012","false","0","Q86TP1","0","0.0"
"85317","3.77971926","9.8E-6","0.26456991","0.0952381","7","7","false","Q9NRP7","17.42857143","7","0","0","0.72202807","false","0","Q9NRP7","27094","0.14917826"
"85322","4.21209241","0.0","0.2374117","0.0","1","7","false","Q8WWN8","28.0","1","0","0","0.67879076","false","0","Q8WWN8","0","0.0"
"85401","4.22137739","4.1E-7","0.2368895","0.0","2","7","false","Q9P212","26.0","2","0","0","0.67786226","false","0","Q9P212","768","0.5"
"85420","3.79558415","7.4E-6","0.26346406","0.0","4","7","false","O43236","44.0","4","0","0","0.72044159","false","0","O43236","17990","0.25294118"
"85434","3.84054686","4.38E-6","0.26037959","0.0","3","7","false","O75884","69.33333333","3","0","0","0.71594531","false","0","O75884","9542","0.33333333"
"85438","3.97740898","1.82E-6","0.25141996","0.0","3","7","false","P00390","33.33333333","3","0","0","0.7022591","false","0","P00390","3416","0.33333333"
"85446","3.83586782","5.66E-6","0.2606972","0.0","4","7","false","Q13029","49.75","4","0","0","0.71641322","false","0","Q13029","13390","0.25657895"
"85453","3.99729493","6.3E-7","0.25016918","0.0","2","7","false","Q63HQ0","43.0","2","0","0","0.70027051","false","0","Q63HQ0","1412","0.5"
"85455","3.7749671","2.02E-6","0.26490297","0.16666667","4","7","false","Q86U42","41.75","4","0","0","0.72250329","false","0","Q86U42","8536","0.2578125"
"85528","4.1765609","1.08E-6","0.23943144","0.0","2","8","false","P19827","26.5","2","0","0","0.68234391","false","0","P19827","2170","0.5"
"85579","4.12311741","0.0","0.24253493","0.0","1","7","false","Q9HB15","51.0","1","0","0","0.68768826","false","0","Q9HB15","0","0.0"
"85597","3.78966223","9.84E-6","0.26387576","0.07142857","8","7","false","P48788","38.625","8","0","0","0.72103378","false","0","P48788","29150","0.17351598"
"85610","4.31568943","0.0","0.23171269","0.0","1","8","false","Q96FA7","21.0","1","0","0","0.66843106","false","0","Q96FA7","0","0.0"
"85637","3.86957157","3.892E-5","0.25842654","0.33333333","3","7","false","P31151","45.66666667","3","0","0","0.71304284","false","0","P31151","98720","0.3655914"
"85639","3.9587659","1.51E-6","0.25260397","0.0","2","7","false","P32004","33.0","2","0","0","0.70412341","false","0","P32004","4262","0.5"
"85642","4.00935809","0.0","0.24941648","0.0","1","7","false","P49961","53.0","1","0","0","0.69906419","false","0","P49961","0","0.0"
